timestamp_heure,etat,p_it_kw,source
2024-10-23 04:00:00,training,44.28,simulation
2024-10-23 05:00:00,training,49.83,simulation
2024-10-23 06:00:00,training,47.56,simulation
2024-10-23 07:00:00,training,42.58,simulation
2024-10-23 08:00:00,training,44.75,simulation
2024-10-23 09:00:00,training,46.23,simulation
2024-10-23 10:00:00,training,47.28,simulation
2024-10-23 11:00:00,training,44.49,simulation
2024-10-23 12:00:00,training,46.07,simulation
2024-10-23 13:00:00,training,50.33,simulation
2024-10-23 14:00:00,training,52.49,simulation
2024-10-23 15:00:00,inference,21.92,simulation
2024-10-23 16:00:00,inference,26.64,simulation
2024-10-23 17:00:00,inference,23.81,simulation
2024-10-23 18:00:00,training,46.11,simulation
2024-10-23 19:00:00,training,50.61,simulation
2024-10-23 20:00:00,training,47.11,simulation
2024-10-23 21:00:00,training,49.99,simulation
2024-10-23 22:00:00,training,46.37,simulation
2024-10-23 23:00:00,training,48.85,simulation
2024-10-24 00:00:00,training,44.64,simulation
2024-10-24 01:00:00,training,49.83,simulation
2024-10-24 02:00:00,training,47.28,simulation
2024-10-24 03:00:00,training,47.61,simulation
2024-10-24 04:00:00,training,48.93,simulation
2024-10-24 05:00:00,training,44.51,simulation
2024-10-24 06:00:00,training,49.79,simulation
2024-10-24 07:00:00,training,48.86,simulation
2024-10-24 08:00:00,training,46.22,simulation
2024-10-24 09:00:00,training,47.79,simulation
2024-10-24 10:00:00,training,47.33,simulation
2024-10-24 11:00:00,training,49.01,simulation
2024-10-24 12:00:00,training,47.37,simulation
2024-10-24 13:00:00,training,45.17,simulation
2024-10-24 14:00:00,training,46.49,simulation
2024-10-24 15:00:00,training,46.66,simulation
2024-10-24 16:00:00,training,48.31,simulation
2024-10-24 17:00:00,training,48.84,simulation
2024-10-24 18:00:00,inference,34.79,simulation
2024-10-24 19:00:00,inference,15.56,simulation
2024-10-24 20:00:00,inference,18.93,simulation
2024-10-24 21:00:00,inference,17.29,simulation
2024-10-24 22:00:00,training,48.75,simulation
2024-10-24 23:00:00,training,48.6,simulation
2024-10-25 00:00:00,training,45.54,simulation
2024-10-25 01:00:00,training,46.13,simulation
2024-10-25 02:00:00,training,50.51,simulation
2024-10-25 03:00:00,training,49.03,simulation
2024-10-25 04:00:00,training,49.83,simulation
2024-10-25 05:00:00,training,50.58,simulation
2024-10-25 06:00:00,training,48.19,simulation
2024-10-25 07:00:00,idle,4.67,simulation
2024-10-25 08:00:00,inference,21.59,simulation
2024-10-25 09:00:00,inference,36.25,simulation
2024-10-25 10:00:00,inference,31.97,simulation
2024-10-25 11:00:00,inference,25.46,simulation
2024-10-25 12:00:00,inference,31.99,simulation
2024-10-25 13:00:00,inference,23.74,simulation
2024-10-25 14:00:00,inference,31.94,simulation
2024-10-25 15:00:00,inference,32.73,simulation
2024-10-25 16:00:00,idle,2.58,simulation
2024-10-25 17:00:00,idle,4.1,simulation
2024-10-25 18:00:00,training,50.62,simulation
2024-10-25 19:00:00,training,42.83,simulation
2024-10-25 20:00:00,training,43.87,simulation
2024-10-25 21:00:00,training,45.48,simulation
2024-10-25 22:00:00,training,49.48,simulation
2024-10-25 23:00:00,training,46.75,simulation
2024-10-26 00:00:00,training,49.43,simulation
2024-10-26 01:00:00,training,48.69,simulation
2024-10-26 02:00:00,training,49.66,simulation
2024-10-26 03:00:00,inference,8.81,simulation
2024-10-26 04:00:00,inference,8.57,simulation
2024-10-26 05:00:00,idle,1.95,simulation
2024-10-26 06:00:00,idle,3.18,simulation
2024-10-26 07:00:00,idle,4.58,simulation
2024-10-26 08:00:00,idle,0.5,simulation
2024-10-26 09:00:00,idle,4.27,simulation
2024-10-26 10:00:00,idle,4.65,simulation
2024-10-26 11:00:00,inference,18.49,simulation
2024-10-26 12:00:00,inference,17.91,simulation
2024-10-26 13:00:00,inference,15.35,simulation
2024-10-26 14:00:00,inference,19.25,simulation
2024-10-26 15:00:00,inference,20.71,simulation
2024-10-26 16:00:00,inference,13.58,simulation
2024-10-26 17:00:00,inference,19.4,simulation
2024-10-26 18:00:00,inference,21.26,simulation
2024-10-26 19:00:00,inference,16.38,simulation
2024-10-26 20:00:00,inference,11.57,simulation
2024-10-26 21:00:00,inference,8.9,simulation
2024-10-26 22:00:00,inference,7.1,simulation
2024-10-26 23:00:00,inference,8.24,simulation
2024-10-27 00:00:00,inference,3.63,simulation
2024-10-27 01:00:00,inference,6.21,simulation
2024-10-27 02:00:00,inference,6.32,simulation
2024-10-27 03:00:00,inference,4.57,simulation
2024-10-27 04:00:00,inference,6.03,simulation
2024-10-27 05:00:00,inference,7.63,simulation
2024-10-27 06:00:00,inference,6.16,simulation
2024-10-27 07:00:00,inference,6.14,simulation
2024-10-27 08:00:00,idle,2.8,simulation
2024-10-27 09:00:00,inference,8.83,simulation
2024-10-27 10:00:00,inference,11.39,simulation
2024-10-27 11:00:00,inference,13.12,simulation
2024-10-27 12:00:00,inference,8.81,simulation
2024-10-27 13:00:00,inference,7.79,simulation
2024-10-27 14:00:00,inference,13.44,simulation
2024-10-27 15:00:00,inference,8.69,simulation
2024-10-27 16:00:00,inference,13.23,simulation
2024-10-27 17:00:00,inference,13.16,simulation
2024-10-27 18:00:00,inference,12.12,simulation
2024-10-27 19:00:00,inference,7.47,simulation
2024-10-27 20:00:00,inference,9.02,simulation
2024-10-27 21:00:00,inference,8.07,simulation
2024-10-27 22:00:00,inference,2.76,simulation
2024-10-27 23:00:00,inference,3.41,simulation
2024-10-28 00:00:00,inference,9.94,simulation
2024-10-28 01:00:00,inference,15.29,simulation
2024-10-28 02:00:00,inference,14.76,simulation
2024-10-28 03:00:00,inference,9.83,simulation
2024-10-28 04:00:00,inference,9.21,simulation
2024-10-28 05:00:00,inference,16.1,simulation
2024-10-28 06:00:00,idle,5.2,simulation
2024-10-28 07:00:00,idle,3.95,simulation
2024-10-28 08:00:00,idle,2.12,simulation
2024-10-28 09:00:00,idle,3.32,simulation
2024-10-28 10:00:00,inference,28.65,simulation
2024-10-28 11:00:00,inference,27.36,simulation
2024-10-28 12:00:00,idle,3.76,simulation
2024-10-28 13:00:00,idle,4.38,simulation
2024-10-28 14:00:00,idle,8.94,simulation
2024-10-28 15:00:00,training,44.5,simulation
2024-10-28 16:00:00,training,49.16,simulation
2024-10-28 17:00:00,training,43.83,simulation
2024-10-28 18:00:00,training,45.48,simulation
2024-10-28 19:00:00,training,47.9,simulation
2024-10-28 20:00:00,training,46.4,simulation
2024-10-28 21:00:00,training,48.41,simulation
2024-10-28 22:00:00,training,47.8,simulation
2024-10-28 23:00:00,training,48.64,simulation
2024-10-29 00:00:00,training,45.45,simulation
2024-10-29 01:00:00,training,47.86,simulation
2024-10-29 02:00:00,training,49.56,simulation
2024-10-29 03:00:00,idle,5.27,simulation
2024-10-29 04:00:00,idle,1.49,simulation
2024-10-29 05:00:00,idle,1.76,simulation
2024-10-29 06:00:00,training,48.25,simulation
2024-10-29 07:00:00,training,51.66,simulation
2024-10-29 08:00:00,training,47.1,simulation
2024-10-29 09:00:00,training,46.66,simulation
2024-10-29 10:00:00,training,50.25,simulation
2024-10-29 11:00:00,training,48.7,simulation
2024-10-29 12:00:00,training,46.86,simulation
2024-10-29 13:00:00,training,48.71,simulation
2024-10-29 14:00:00,training,44.07,simulation
2024-10-29 15:00:00,training,43.67,simulation
2024-10-29 16:00:00,training,49.67,simulation
2024-10-29 17:00:00,training,47.69,simulation
2024-10-29 18:00:00,training,43.66,simulation
2024-10-29 19:00:00,training,44.64,simulation
2024-10-29 20:00:00,training,47.63,simulation
2024-10-29 21:00:00,training,45.44,simulation
2024-10-29 22:00:00,inference,11.49,simulation
2024-10-29 23:00:00,inference,17.22,simulation
2024-10-30 00:00:00,inference,13.71,simulation
2024-10-30 01:00:00,idle,1.1,simulation
2024-10-30 02:00:00,inference,13.64,simulation
2024-10-30 03:00:00,inference,12.68,simulation
2024-10-30 04:00:00,inference,9.71,simulation
2024-10-30 05:00:00,inference,12.62,simulation
2024-10-30 06:00:00,inference,18.51,simulation
2024-10-30 07:00:00,inference,15.87,simulation
2024-10-30 08:00:00,idle,4.99,simulation
2024-10-30 09:00:00,inference,24.48,simulation
2024-10-30 10:00:00,inference,29.25,simulation
2024-10-30 11:00:00,inference,27.66,simulation
2024-10-30 12:00:00,idle,3.85,simulation
2024-10-30 13:00:00,idle,4.95,simulation
2024-10-30 14:00:00,inference,29.29,simulation
2024-10-30 15:00:00,inference,25.97,simulation
2024-10-30 16:00:00,inference,20.65,simulation
2024-10-30 17:00:00,inference,30.64,simulation
2024-10-30 18:00:00,idle,6.28,simulation
2024-10-30 19:00:00,idle,5.29,simulation
2024-10-30 20:00:00,idle,4.39,simulation
2024-10-30 21:00:00,inference,16.05,simulation
2024-10-30 22:00:00,inference,9.9,simulation
2024-10-30 23:00:00,inference,11.14,simulation
2024-10-31 00:00:00,inference,8.06,simulation
2024-10-31 01:00:00,inference,8.64,simulation
2024-10-31 02:00:00,inference,14.64,simulation
2024-10-31 03:00:00,inference,15.81,simulation
2024-10-31 04:00:00,inference,12.87,simulation
2024-10-31 05:00:00,inference,19.46,simulation
2024-10-31 06:00:00,inference,14.22,simulation
2024-10-31 07:00:00,inference,19.28,simulation
2024-10-31 08:00:00,idle,3.8,simulation
2024-10-31 09:00:00,idle,4.48,simulation
2024-10-31 10:00:00,idle,5.31,simulation
2024-10-31 11:00:00,idle,6.15,simulation
2024-10-31 12:00:00,idle,7.68,simulation
2024-10-31 13:00:00,idle,7.43,simulation
2024-10-31 14:00:00,idle,5.59,simulation
2024-10-31 15:00:00,training,49.39,simulation
2024-10-31 16:00:00,training,45.97,simulation
2024-10-31 17:00:00,training,46.31,simulation
2024-10-31 18:00:00,training,51.23,simulation
2024-10-31 19:00:00,training,47.18,simulation
2024-10-31 20:00:00,training,49.13,simulation
2024-10-31 21:00:00,training,43.88,simulation
2024-10-31 22:00:00,training,44.66,simulation
2024-10-31 23:00:00,training,44.24,simulation
2024-11-01 00:00:00,training,48.9,simulation
2024-11-01 01:00:00,training,46.27,simulation
2024-11-01 02:00:00,training,45.31,simulation
2024-11-01 03:00:00,training,44.94,simulation
2024-11-01 04:00:00,training,45.36,simulation
2024-11-01 05:00:00,training,45.47,simulation
2024-11-01 06:00:00,training,47.55,simulation
2024-11-01 07:00:00,inference,20.08,simulation
2024-11-01 08:00:00,inference,23.81,simulation
2024-11-01 09:00:00,inference,20.22,simulation
2024-11-01 10:00:00,inference,25.38,simulation
2024-11-01 11:00:00,inference,24.26,simulation
2024-11-01 12:00:00,inference,29.05,simulation
2024-11-01 13:00:00,inference,28.99,simulation
2024-11-01 14:00:00,inference,30.74,simulation
2024-11-01 15:00:00,inference,20.37,simulation
2024-11-01 16:00:00,inference,31.55,simulation
2024-11-01 17:00:00,inference,30.97,simulation
2024-11-01 18:00:00,inference,20.67,simulation
2024-11-01 19:00:00,inference,19.37,simulation
2024-11-01 20:00:00,inference,18.62,simulation
2024-11-01 21:00:00,inference,14.35,simulation
2024-11-01 22:00:00,inference,15.26,simulation
2024-11-01 23:00:00,inference,12.96,simulation
2024-11-02 00:00:00,inference,9.62,simulation
2024-11-02 01:00:00,inference,8.81,simulation
2024-11-02 02:00:00,inference,9.71,simulation
2024-11-02 03:00:00,inference,8.0,simulation
2024-11-02 04:00:00,idle,0.92,simulation
2024-11-02 05:00:00,idle,1.28,simulation
2024-11-02 06:00:00,idle,1.46,simulation
2024-11-02 07:00:00,idle,2.71,simulation
2024-11-02 08:00:00,idle,2.88,simulation
2024-11-02 09:00:00,idle,5.66,simulation
2024-11-02 10:00:00,idle,2.86,simulation
2024-11-02 11:00:00,idle,2.55,simulation
2024-11-02 12:00:00,idle,3.05,simulation
2024-11-02 13:00:00,idle,3.11,simulation
2024-11-02 14:00:00,idle,3.78,simulation
2024-11-02 15:00:00,idle,3.83,simulation
2024-11-02 16:00:00,idle,3.19,simulation
2024-11-02 17:00:00,inference,24.15,simulation
2024-11-02 18:00:00,inference,19.99,simulation
2024-11-02 19:00:00,inference,11.01,simulation
2024-11-02 20:00:00,inference,15.54,simulation
2024-11-02 21:00:00,inference,15.89,simulation
2024-11-02 22:00:00,inference,8.45,simulation
2024-11-02 23:00:00,idle,1.15,simulation
2024-11-03 00:00:00,inference,5.74,simulation
2024-11-03 01:00:00,inference,5.29,simulation
2024-11-03 02:00:00,inference,6.54,simulation
2024-11-03 03:00:00,inference,4.47,simulation
2024-11-03 04:00:00,inference,4.72,simulation
2024-11-03 05:00:00,inference,4.25,simulation
2024-11-03 06:00:00,inference,4.48,simulation
2024-11-03 07:00:00,inference,9.64,simulation
2024-11-03 08:00:00,inference,10.89,simulation
2024-11-03 09:00:00,inference,10.83,simulation
2024-11-03 10:00:00,inference,11.36,simulation
2024-11-03 11:00:00,inference,11.94,simulation
2024-11-03 12:00:00,inference,9.62,simulation
2024-11-03 13:00:00,training,44.52,simulation
2024-11-03 14:00:00,training,48.89,simulation
2024-11-03 15:00:00,training,47.92,simulation
2024-11-03 16:00:00,training,44.4,simulation
2024-11-03 17:00:00,training,46.0,simulation
2024-11-03 18:00:00,training,48.75,simulation
2024-11-03 19:00:00,training,47.71,simulation
2024-11-03 20:00:00,training,47.93,simulation
2024-11-03 21:00:00,training,48.34,simulation
2024-11-03 22:00:00,training,49.68,simulation
2024-11-03 23:00:00,training,44.79,simulation
2024-11-04 00:00:00,training,44.89,simulation
2024-11-04 01:00:00,inference,15.62,simulation
2024-11-04 02:00:00,inference,9.01,simulation
2024-11-04 03:00:00,inference,13.72,simulation
2024-11-04 04:00:00,inference,9.88,simulation
2024-11-04 05:00:00,inference,12.29,simulation
2024-11-04 06:00:00,inference,12.92,simulation
2024-11-04 07:00:00,training,48.04,simulation
2024-11-04 08:00:00,training,47.86,simulation
2024-11-04 09:00:00,training,44.9,simulation
2024-11-04 10:00:00,training,46.17,simulation
2024-11-04 11:00:00,training,48.4,simulation
2024-11-04 12:00:00,training,45.69,simulation
2024-11-04 13:00:00,training,50.3,simulation
2024-11-04 14:00:00,training,48.39,simulation
2024-11-04 15:00:00,training,45.9,simulation
2024-11-04 16:00:00,training,45.74,simulation
2024-11-04 17:00:00,training,47.22,simulation
2024-11-04 18:00:00,training,44.72,simulation
2024-11-04 19:00:00,training,47.46,simulation
2024-11-04 20:00:00,training,49.13,simulation
2024-11-04 21:00:00,training,49.58,simulation
2024-11-04 22:00:00,training,44.69,simulation
2024-11-04 23:00:00,training,48.67,simulation
2024-11-05 00:00:00,training,44.56,simulation
2024-11-05 01:00:00,training,46.61,simulation
2024-11-05 02:00:00,training,48.66,simulation
2024-11-05 03:00:00,training,46.79,simulation
2024-11-05 04:00:00,training,45.94,simulation
2024-11-05 05:00:00,training,48.76,simulation
2024-11-05 06:00:00,training,47.2,simulation
2024-11-05 07:00:00,training,42.5,simulation
2024-11-05 08:00:00,training,50.2,simulation
2024-11-05 09:00:00,training,48.16,simulation
2024-11-05 10:00:00,inference,32.72,simulation
2024-11-05 11:00:00,inference,30.96,simulation
2024-11-05 12:00:00,training,50.79,simulation
2024-11-05 13:00:00,training,46.02,simulation
2024-11-05 14:00:00,training,45.88,simulation
2024-11-05 15:00:00,training,44.55,simulation
2024-11-05 16:00:00,training,46.43,simulation
2024-11-05 17:00:00,training,49.01,simulation
2024-11-05 18:00:00,training,44.59,simulation
2024-11-05 19:00:00,training,50.77,simulation
2024-11-05 20:00:00,training,50.63,simulation
2024-11-05 21:00:00,training,49.23,simulation
2024-11-05 22:00:00,training,45.19,simulation
2024-11-05 23:00:00,training,48.91,simulation
2024-11-06 00:00:00,training,48.42,simulation
2024-11-06 01:00:00,training,43.51,simulation
2024-11-06 02:00:00,training,46.2,simulation
2024-11-06 03:00:00,training,45.35,simulation
2024-11-06 04:00:00,idle,2.69,simulation
2024-11-06 05:00:00,idle,5.24,simulation
2024-11-06 06:00:00,idle,3.37,simulation
2024-11-06 07:00:00,idle,3.07,simulation
2024-11-06 08:00:00,inference,17.49,simulation
2024-11-06 09:00:00,inference,30.46,simulation
2024-11-06 10:00:00,inference,29.06,simulation
2024-11-06 11:00:00,inference,34.48,simulation
2024-11-06 12:00:00,inference,20.5,simulation
2024-11-06 13:00:00,inference,26.74,simulation
2024-11-06 14:00:00,inference,29.15,simulation
2024-11-06 15:00:00,inference,32.61,simulation
2024-11-06 16:00:00,inference,20.68,simulation
2024-11-06 17:00:00,training,45.28,simulation
2024-11-06 18:00:00,training,49.99,simulation
2024-11-06 19:00:00,training,48.13,simulation
2024-11-06 20:00:00,training,48.86,simulation
2024-11-06 21:00:00,training,43.61,simulation
2024-11-06 22:00:00,training,47.17,simulation
2024-11-06 23:00:00,training,43.41,simulation
2024-11-07 00:00:00,training,44.9,simulation
2024-11-07 01:00:00,training,49.42,simulation
2024-11-07 02:00:00,training,49.51,simulation
2024-11-07 03:00:00,training,41.96,simulation
2024-11-07 04:00:00,training,47.04,simulation
2024-11-07 05:00:00,training,49.29,simulation
2024-11-07 06:00:00,training,46.01,simulation
2024-11-07 07:00:00,training,48.65,simulation
2024-11-07 08:00:00,training,49.0,simulation
2024-11-07 09:00:00,training,48.91,simulation
2024-11-07 10:00:00,training,46.85,simulation
2024-11-07 11:00:00,training,49.05,simulation
2024-11-07 12:00:00,training,47.53,simulation
2024-11-07 13:00:00,training,44.74,simulation
2024-11-07 14:00:00,training,44.94,simulation
2024-11-07 15:00:00,inference,31.61,simulation
2024-11-07 16:00:00,inference,34.78,simulation
2024-11-07 17:00:00,inference,28.42,simulation
2024-11-07 18:00:00,inference,28.56,simulation
2024-11-07 19:00:00,inference,22.35,simulation
2024-11-07 20:00:00,inference,20.99,simulation
2024-11-07 21:00:00,idle,4.88,simulation
2024-11-07 22:00:00,training,43.47,simulation
2024-11-07 23:00:00,training,46.46,simulation
2024-11-08 00:00:00,training,46.86,simulation
2024-11-08 01:00:00,training,46.8,simulation
2024-11-08 02:00:00,training,43.89,simulation
2024-11-08 03:00:00,training,49.61,simulation
2024-11-08 04:00:00,training,46.15,simulation
2024-11-08 05:00:00,training,47.83,simulation
2024-11-08 06:00:00,training,44.66,simulation
2024-11-08 07:00:00,idle,3.71,simulation
2024-11-08 08:00:00,idle,0.57,simulation
2024-11-08 09:00:00,idle,3.64,simulation
2024-11-08 10:00:00,inference,31.71,simulation
2024-11-08 11:00:00,inference,31.97,simulation
2024-11-08 12:00:00,inference,33.26,simulation
2024-11-08 13:00:00,inference,35.33,simulation
2024-11-08 14:00:00,inference,22.33,simulation
2024-11-08 15:00:00,inference,25.7,simulation
2024-11-08 16:00:00,inference,31.09,simulation
2024-11-08 17:00:00,inference,26.76,simulation
2024-11-08 18:00:00,inference,24.1,simulation
2024-11-08 19:00:00,training,44.78,simulation
2024-11-08 20:00:00,training,44.8,simulation
2024-11-08 21:00:00,training,48.44,simulation
2024-11-08 22:00:00,training,45.15,simulation
2024-11-08 23:00:00,training,49.8,simulation
2024-11-09 00:00:00,training,49.66,simulation
2024-11-09 01:00:00,training,46.59,simulation
